,date,block_size,block_transactions,blockchain_size,transaction_cost,percent_cost,difficulty,transaction_vol,hash_rate,market_cap,confirmation_time,miners_revenue,deficit,orphaned_blocks,all_transactions,sub10000_transactions,sub10_transactions,sub100_transactions,sub1000_transactions,short_transactions,nonpopular_transactions,unique_addresses,total_bitcoins,total_transactions,transaction_fees,output_vol,trade_transaction_ratio,transaction_fees_usd,exchange_vol_usd,price_usd,trading_day
1926,2014-04-13,0.136515027914,362.0,16197.0,40.8441926346,9.65841400866,6119726089.13,51603.0,60538433.5561,5119777125.0,7.0,2018520.0,-2011106.15055,3.0,49420.0,49420.0,15842.0,28166.0,39349.0,28166.0,41146.0,150009.0,12641425.0,36769503.0,9.30580111,377624.96825,5.32593404295,3768.84944955,3924022.19855,405.0,2014-04-13
1927,2014-04-14,0.201931088835,347.0,16233.0,32.1482793676,4.43790613296,6119726089.13,102841.0,55366808.5789,5730397111.5,6.78333333333,2068130.96,-2055264.41555,4.0,64331.0,51959.0,20884.0,35602.0,47262.0,35602.0,55962.0,146634.0,12645975.0,36833834.0,14.39419263,576197.243589,3.2705948401,6522.58444836,14248632.2169,453.14,2014-04-14
1928,2014-04-15,0.21607968257,290.0,16275.0,31.9990092412,3.97048168533,6119726089.13,123184.0,59321580.6203,6197777923.5,6.43333333333,2396149.81,-2380275.20363,2.0,74882.0,59537.0,24020.0,40395.0,54271.0,40395.0,65835.0,166401.0,12650850.0,36908716.0,16.40310745,680667.752588,4.2332534213,8036.04637083,14255961.1123,489.91,2014-04-15
1929,2014-04-16,0.280788242417,327.0,16316.0,27.9671647028,2.22001441226,6119726089.13,168467.0,45327771.8586,6472815112.5,8.93333333333,1913010.0,-1897657.54003,0.0,68402.0,57463.0,23742.0,41948.0,50218.0,41948.0,63308.0,142870.0,12654575.0,36977118.0,15.0145845,828585.863624,4.98282817559,7679.95997175,17293604.9893,511.5,2014-04-16
1930,2014-04-17,0.219337929254,475.0,16354.0,32.1471612212,3.27174691471,6978842649.59,133415.0,60364106.0676,6266167875.0,7.0,2160675.0,-2145687.77487,2.0,67212.0,49041.0,22753.0,37575.0,46212.0,37575.0,60301.0,141012.0,12658925.0,37044330.0,15.27722248,815861.178584,6.00409939692,7562.2251276,10999219.5818,495.0,2014-04-17
1931,2014-04-18,0.196252981822,412.0,16384.0,33.1745893993,5.31702840552,6978842649.59,73575.0,54119543.371,6077902743.5,9.38333333333,1877681.76,-1866106.24319,1.0,56600.0,56600.0,18683.0,30648.0,42655.0,30648.0,50198.0,123771.0,12662825.0,37100930.0,12.11666488,671188.436087,5.97510890661,5815.7568091,5910268.09861,479.98,2014-04-18
1932,2014-04-19,0.188365772458,460.0,16414.0,36.051710329,7.25546265025,6978842649.59,56344.0,56547984.4197,6332183310.0,8.13333333333,2043591.2,-2030440.5685,3.0,56685.0,56685.0,18575.0,31530.0,38864.0,31530.0,50045.0,127435.0,12666900.0,37157615.0,13.3065243,581524.682025,5.90953924441,6651.93149757,4766233.24969,499.9,2014-04-19
1933,2014-04-20,0.169022851832,475.0,16442.0,43.1390330809,9.07505772681,6978842649.59,46942.0,58976425.4684,6337982518.5,7.9,2130809.4,-2120412.18403,0.0,49394.0,49394.0,16648.0,28051.0,36533.0,28051.0,43670.0,149260.0,12671150.0,37207009.0,10.78653306,404073.962184,6.67447608878,5395.31597128,3517855.74162,500.19,2014-04-20
1934,2014-04-21,0.179806596142,328.0,16473.0,37.9992408689,3.22646247412,6978842649.59,137488.0,61404866.5171,6293422987.5,7.15,2202474.0,-2191248.20156,1.0,57961.0,46586.0,18489.0,29691.0,39139.0,29691.0,53398.0,124225.0,12675575.0,37264970.0,11.60986595,704751.174218,16.7403484388,5764.29844418,4077741.38323,496.5,2014-04-21
1935,2014-04-22,0.253150747968,301.0,16511.0,26.0153966326,4.61626460889,6978842649.59,83726.0,53425703.0714,6255140735.25,8.55,1906720.45,-1891716.87853,2.0,73292.0,54495.0,21423.0,36561.0,44921.0,36561.0,67222.0,150856.0,12679425.0,37338262.0,15.41285036,767457.152625,12.4424686308,7603.6214681,3319630.72023,493.33,2014-04-22
1936,2014-04-23,0.215334919521,378.0,16548.0,29.6444717036,3.6974471406,6978842649.59,118704.0,60711026.2174,6180815740.0,7.6,2138759.7,-2124978.32297,1.0,72147.0,72147.0,22053.0,38085.0,44673.0,38085.0,67166.0,134126.0,12683800.0,37410409.0,14.28109385,722510.506033,17.0735771411,6959.17703311,3387938.33633,487.3,2014-04-23
1937,2014-04-24,0.247278388666,406.0,16584.0,26.8037127359,4.88630819185,6978842649.59,75497.0,50997262.0227,6237162710.0,9.28333333333,1813512.4,-1799656.50523,2.0,67659.0,67659.0,20750.0,37279.0,47952.0,37279.0,62271.0,129810.0,12687475.0,37478068.0,14.18530262,559681.808037,12.5803040189,6973.49476799,2950180.15545,491.6,2014-04-24
1938,2014-04-25,0.258841194758,437.0,16626.0,24.2054268433,3.29914235856,6978842649.59,124699.0,56894904.5695,5827336661.25,8.0,1888943.1,-1875901.5386,0.0,78038.0,63390.0,23957.0,42541.0,56324.0,42541.0,71984.0,157853.0,12691575.0,37556106.0,14.40370555,550861.729103,3.85180272836,6613.46140328,14864619.0544,459.15,2014-04-25
1939,2014-04-26,0.177580270874,362.0,16657.0,35.4040214248,5.63119502151,6978842649.59,79202.0,61751786.6669,5889432077.0,7.06666666667,2068904.8,-2059383.68581,2.0,58437.0,58437.0,21073.0,36143.0,46377.0,36143.0,53383.0,131955.0,12696025.0,37614543.0,10.52495082,407118.297315,6.6940925138,4882.31418638,5488431.2551,463.88,2014-04-26
1940,2014-04-27,0.178625620768,355.0,16686.0,36.5585529449,6.7887255962,6978842649.59,61661.0,57935665.0189,5589358020.0,8.2,1842258.6,-1832455.33278,1.0,50392.0,50392.0,17747.0,31781.0,39558.0,31781.0,45405.0,147987.0,12700200.0,37664935.0,11.27509025,278902.366393,9.03107693749,4962.16721903,3004849.99037,440.1,2014-04-27
1941,2014-04-28,0.2047069044,389.0,16719.0,29.5839137487,3.97990687652,6978842649.59,104575.0,57588744.8691,5678844450.0,7.58333333333,1860414.0,-1849533.87713,0.0,62886.0,62886.0,20692.0,34782.0,45612.0,34782.0,56288.0,133142.0,12704350.0,37727821.0,12.34031962,482175.410625,6.28698647503,5516.12287014,7435225.80719,447.0,2014-04-28
1942,2014-04-29,0.224378465097,337.0,16754.0,27.6260750385,4.11051241868,6978842649.59,96387.0,54813383.6706,5689505910.0,8.16666666667,1773787.4,-1762966.2196,1.0,64207.0,64207.0,20369.0,35609.0,50625.0,35609.0,58686.0,145888.0,12708300.0,37792028.0,12.17060621,566494.921811,7.35453964868,5448.78040022,5867459.59143,447.7,2014-04-29
1943,2014-04-30,0.241506439366,507.0,16789.0,25.7125119239,3.72813906593,8000872135.97,98226.0,58067924.6281,5707665550.0,7.66666666667,1644238.0,-1633221.9179,2.0,63947.0,52475.0,20997.0,35995.0,45823.0,35995.0,57558.0,137816.0,12711950.0,37855975.0,12.53470401,548190.837596,6.66909276484,5628.08210049,6613111.09721,449.0,2014-04-30
1944,2014-05-01,0.204420691445,412.0,16823.0,31.8102465933,5.57941764762,8000872135.97,75492.0,66817885.8734,5849556161.5,7.65,1937562.12,-1926513.96469,0.0,60910.0,60910.0,20129.0,36787.0,46808.0,36787.0,56146.0,134499.0,12716150.0,37916885.0,12.01720682,471807.902522,7.12225879514,5528.03530927,4875835.14374,460.01,2014-05-01
1945,2014-05-02,0.190701271506,432.0,16855.0,31.5696778199,6.18685601163,8000872135.97,68872.0,67613336.8957,5692506204.0,6.96666666667,1906840.11,-1896766.88886,1.0,60401.0,50358.0,19370.0,33932.0,43627.0,33932.0,53800.0,128157.0,12720400.0,37977286.0,11.50948836,498876.556559,8.85080513116,5150.61113598,3482262.37966,447.51,2014-05-02
1946,2014-05-03,0.199040916231,438.0,16883.0,27.9615679356,5.08412931416,8000872135.97,71025.0,57272473.6058,5528578000.0,8.21666666667,1568979.5,-1559416.98337,1.0,56112.0,56112.0,17848.0,32694.0,42497.0,32694.0,48488.0,103028.0,12724000.0,38033398.0,11.0080935,658967.992093,9.26521196326,4783.01662575,3330775.1949,434.5,2014-05-03
1947,2014-05-04,0.191894173622,407.0,16912.0,32.4193457689,7.36311903143,8000872135.97,51731.0,60454277.695,5551993638.0,7.63333333333,1661523.89,-1653236.68322,1.0,51251.0,51251.0,17213.0,30506.0,37754.0,30506.0,45157.0,138218.0,12727800.0,38084649.0,9.99820449,454251.726535,10.3363426478,4361.31678058,2183121.32116,436.21,2014-05-04
1948,2014-05-05,0.264352813721,337.0,16945.0,21.1577997257,4.96959413595,8000872135.97,63124.0,49715688.8939,5446671642.75,8.36666666667,1342102.71,-1331676.80611,1.0,63433.0,63433.0,19291.0,34576.0,47831.0,34576.0,55470.0,113712.0,12730925.0,38148082.0,12.36926791,575576.643109,7.29444639833,5291.94388994,3702307.56465,427.83,2014-05-05
1949,2014-05-06,0.214856727149,311.0,16984.0,26.1609863688,6.32442873577,8000872135.97,73762.0,73976945.0741,5480499989.75,7.0,2007489.45,-1994488.68378,2.0,76736.0,63865.0,21643.0,38159.0,48501.0,38159.0,67980.0,144937.0,12735575.0,38224818.0,15.21115475,661019.796765,8.84222770427,6545.81622357,3589800.16927,430.33,2014-05-06
1950,2014-05-07,0.230199240468,446.0,17021.0,25.9273145519,3.78988500555,8000872135.97,107866.0,64829258.3176,5690164672.5,7.98333333333,1825905.2,-1814122.41492,3.0,70424.0,70424.0,21575.0,37231.0,46743.0,37231.0,64083.0,137586.0,12739650.0,38295242.0,13.38035393,799617.092758,9.91393691724,5976.33508283,4859661.74835,446.65,2014-05-07
1951,2014-05-08,0.230565009973,415.0,17056.0,25.259741494,4.8438046035,8000872135.97,80784.0,62045179.7396,5626277325.0,8.13333333333,1727589.5,-1715853.83643,0.0,68393.0,68393.0,20798.0,36474.0,49032.0,36474.0,61626.0,140822.0,12743550.0,38363635.0,13.58134445,1310228.9317,9.71281360488,5996.16357467,3672052.53392,441.5,2014-05-08
1952,2014-05-09,0.221448628299,466.0,17092.0,27.8117870385,5.18581960026,8000872135.97,80315.0,66022434.8511,5762215354.0,7.6,1882663.3,-1868711.18256,0.0,67693.0,55173.0,21996.0,37223.0,48861.0,37223.0,61323.0,140925.0,12747700.0,38431328.0,15.8661507,1352519.57827,10.4347088304,7171.81743941,3479164.12754,452.02,2014-05-09
1953,2014-05-10,0.174277224783,438.0,17122.0,33.556028096,7.68980894366,8000872135.97,57674.0,70397415.4738,5769316392.5,6.63333333333,2006482.7,-1997041.44897,1.0,59795.0,59795.0,18866.0,34869.0,43814.0,34869.0,55633.0,119139.0,12752125.0,38491123.0,10.8683326,730814.540275,13.12996055,4917.05103489,1987268.04243,452.42,2014-05-10
1954,2014-05-11,0.177765576236,378.0,17151.0,35.0165486006,8.49265792482,8000872135.97,48972.0,66022434.8511,5548979625.0,7.85,1809165.0,-1801193.73708,1.0,51666.0,51666.0,17642.0,30529.0,40077.0,30529.0,48439.0,143525.0,12756275.0,38542789.0,9.32474235,481606.520488,5.30253493901,4056.26292225,4017454.8715,435.0,2014-05-11
1955,2014-05-12,0.240071636856,303.0,17188.0,24.8085393355,5.75331261326,8853416309.13,68430.0,69096596.7636,5633628300.0,7.76666666667,1738185.5,-1727261.72733,1.0,70064.0,70064.0,20415.0,35658.0,46267.0,35658.0,63435.0,130988.0,12760200.0,38612853.0,12.74240695,535630.484164,14.0756345546,5625.77266843,2146397.56703,441.5,2014-05-12
1956,2014-05-13,0.221637568754,328.0,17225.0,26.4778674723,5.07849047181,8853416309.13,83942.0,74817971.0179,5602955327.5,7.0,1871243.85,-1859809.06818,3.0,70672.0,57432.0,22086.0,38581.0,48871.0,38581.0,63900.0,125036.0,12764450.0,38683525.0,13.05030601,708545.995809,14.0014280906,5728.43182309,2631621.40245,438.95,2014-05-13
1957,2014-05-14,0.248764864604,341.0,17262.0,24.0387454127,3.48183209145,8853416309.13,108047.0,66015856.7805,5713641818.0,7.4,1683457.38,-1672697.96978,0.0,70031.0,59225.0,21776.0,37588.0,50101.0,37588.0,63119.0,131116.0,12768200.0,38753556.0,12.04391208,634329.025943,18.7371541694,5389.53021668,2580421.61955,447.49,2014-05-14
1958,2014-05-15,0.238718998001,388.0,17301.0,25.6826648892,4.0709808747,8853416309.13,102236.0,73057548.1704,5734657426.5,7.5,1868696.38,-1857581.46881,1.0,72761.0,58903.0,22389.0,38146.0,45814.0,38146.0,68081.0,151809.0,12772350.0,38826317.0,12.75536468,790157.093207,16.3237181963,5727.03118767,2812034.16881,448.99,2014-05-15
1959,2014-05-16,0.206036085611,399.0,17338.0,29.7659358716,5.94160045043,8853416309.13,76781.0,80099239.5604,5743344319.0,6.26666666667,2050664.62,-2039866.64872,0.0,68893.0,68893.0,21711.0,37421.0,46043.0,37421.0,62685.0,127748.0,12776900.0,38895210.0,12.02164864,767480.928566,20.6258827568,5403.85128017,1673318.64424,449.51,2014-05-16
1960,2014-05-17,0.177015622457,425.0,17370.0,37.0401914461,10.4171471085,8853416309.13,44004.0,80539345.2722,5739904793.0,7.1,2058582.72,-2050143.73622,1.0,55577.0,55577.0,19190.0,34457.0,45876.0,34457.0,50924.0,115383.0,12781475.0,38950787.0,9.7917159,484797.373225,16.3220300239,4397.26377637,1210724.5628,449.08,2014-05-17
1961,2014-05-18,0.201808619809,472.0,17401.0,34.0511659857,7.72329434765,8853416309.13,49953.0,67776279.628,5716830220.5,7.18333333333,1725066.12,-1717497.96291,1.0,50661.0,50661.0,18993.0,32900.0,42110.0,32900.0,45521.0,151855.0,12785325.0,39001448.0,8.92569908,324600.827374,21.4621905441,3991.03708663,1040708.52633,447.14,2014-05-18
1962,2014-05-19,0.209163633444,346.0,17438.0,32.7967250861,6.29591335319,8853416309.13,70443.0,77898711.001,5709600195.0,6.53333333333,1979872.7,-1970621.77825,0.0,60368.0,60368.0,21536.0,35816.0,48604.0,35816.0,55903.0,127935.0,12789750.0,39061816.0,10.7224626,478218.721478,17.1792185941,4786.72175389,1830522.70062,446.42,2014-05-19
1963,2014-05-20,0.219858585123,357.0,17477.0,31.2893931159,3.63383458784,8853416309.13,123478.0,78778922.4247,6205327067.25,6.83333333333,2176239.87,-2164260.72568,1.0,69552.0,56302.0,23630.0,39480.0,54996.0,39480.0,64563.0,153007.0,12794225.0,39131368.0,12.69875738,1283778.26138,5.23881674847,6159.02431687,11431636.3559,485.01,2014-05-20
1964,2014-05-21,0.238531760955,389.0,17519.0,31.0546233127,4.1868050119,8853416309.13,106597.0,78338816.7129,6333680297.25,6.53333333333,2208604.81,-2195601.72654,0.0,71120.0,71120.0,24777.0,41006.0,51953.0,41006.0,65595.0,145579.0,12798675.0,39202488.0,13.27575617,880729.109761,8.99041368167,6569.77345585,5867533.83487,494.87,2014-05-21
1965,2014-05-22,0.230702828504,519.0,17557.0,30.8804955932,3.98643107802,8853416309.13,105031.0,73497653.8823,6706644944.0,7.45,2193318.08,-2180370.53709,2.0,71026.0,56830.0,23514.0,40032.0,51510.0,40032.0,62786.0,129318.0,12802850.0,39273514.0,12.71659841,802081.579576,6.65036987156,6661.46291109,8273162.57552,523.84,2014-05-22
1966,2014-05-23,0.259377352799,408.0,17597.0,28.0165181719,3.21543035631,8853416309.13,123218.0,69536702.4755,6755202796.0,6.93333333333,2089836.14,-2076653.50104,0.0,74593.0,62018.0,24801.0,42549.0,55330.0,42549.0,66578.0,155129.0,12806800.0,39348107.0,12.99220611,1246459.49217,6.56170797695,6852.99895684,9905039.89549,527.47,2014-05-23
1967,2014-05-24,0.186036927359,503.0,17628.0,37.7780456093,1.22569038222,10455720138.5,343643.0,87319120.099,6681192720.0,7.35,2196642.24,-2184071.12603,0.0,58146.0,58146.0,21360.0,36148.0,45303.0,36148.0,52616.0,113362.0,12811000.0,39406253.0,12.10475911,973175.146707,42.3948078991,6312.87397105,4227327.36092,521.52,2014-05-24
1968,2014-05-25,0.209780364637,410.0,17659.0,40.3463877763,3.44085198857,10455720138.5,109973.0,78483256.7557,7368495625.0,8.46666666667,2175800.0,-2165121.04001,1.0,53928.0,53928.0,21030.0,34062.0,44308.0,34062.0,50254.0,159903.0,12814775.0,39460181.0,9.57210433,808996.965601,5.73808371717,5503.95998975,11020114.3446,575.0,2014-05-25
1969,2014-05-26,0.215225958965,362.0,17695.0,37.5989664868,3.77795436258,10455720138.5,112124.0,87838876.7663,7486296000.0,7.38333333333,2473824.0,-2460441.11904,1.0,65795.0,65795.0,23497.0,38198.0,48921.0,38198.0,58215.0,136252.0,12819000.0,39525976.0,11.91589205,716702.794565,9.48219194441,6958.8809572,6905630.69135,584.0,2014-05-26
1970,2014-05-27,0.290471446607,295.0,17732.0,28.0953638126,2.78708480546,10455720138.5,116143.0,67048610.076,7460868060.75,8.26666666667,1883513.19,-1869354.64997,1.0,67040.0,53416.0,24376.0,39976.0,50399.0,39976.0,60714.0,145771.0,12822225.0,39593016.0,12.33282353,889789.709702,6.08237560685,7176.1000274,11110797.8591,581.87,2014-05-27
1971,2014-05-28,0.2294516752,341.0,17772.0,35.2166646863,3.11282761651,10455720138.5,142571.0,91996930.1043,7366729894.5,6.93333333333,2548876.54,-2533802.22934,0.0,72377.0,58742.0,24907.0,42630.0,54473.0,42630.0,66749.0,161438.0,12826650.0,39665393.0,13.24677566,932703.750453,15.7134726705,7608.02066481,5211005.77788,574.33,2014-05-28
1972,2014-05-29,0.280177393032,371.0,17808.0,28.3181556196,4.11224348699,10455720138.5,79932.0,68088123.4105,7287397400.0,7.83333333333,1867016.0,-1853161.31155,0.0,65930.0,52287.0,23094.0,38910.0,49468.0,38910.0,58932.0,143379.0,12829925.0,39731323.0,12.39205713,700606.522997,8.50043101473,7038.68844984,5341070.01597,568.0,2014-05-29
1973,2014-05-30,0.223721521764,363.0,17844.0,37.1869068499,3.83117858629,10455720138.5,106677.0,84720336.7627,7816291020.0,7.38333333333,2489105.61,-2474449.16578,1.0,66935.0,56923.0,23934.0,40539.0,52285.0,40539.0,61119.0,137258.0,12834000.0,39798258.0,12.06522539,920847.434313,6.23660181784,7348.08421927,10417485.6296,609.03,2014-05-30
1974,2014-05-31,0.20126050397,459.0,17874.0,42.8396847696,4.29311209754,10455720138.5,88724.0,79003013.4229,7965213010.0,7.5,2363294.05,-2351543.49063,0.0,55166.0,55166.0,22173.0,36391.0,47146.0,36391.0,50349.0,123216.0,12837800.0,39853424.0,9.93876923,602173.780592,6.33415984075,6166.50936875,8690735.14155,620.45,2014-05-31
1975,2014-06-01,0.183154750803,438.0,17906.0,57.1444673059,4.60258193739,10455720138.5,97445.0,93036443.4388,8668278779.5,6.63333333333,3027285.3,-3013324.19115,1.0,52976.0,52976.0,20145.0,34590.0,42682.0,34590.0,48238.0,164472.0,12842275.0,39906400.0,10.68373708,709780.79247,6.69246497979,7211.30885426,9828012.8575,674.98,2014-06-01
1976,2014-06-02,0.194410031068,347.0,17940.0,46.294196538,5.12495293758,10455720138.5,87513.0,93036443.4388,8112594157.5,6.86666666667,2832232.65,-2819024.92503,0.0,61179.0,61179.0,23498.0,38612.0,50553.0,38612.0,56625.0,140278.0,12846750.0,39967579.0,10.91517676,711248.761169,4.20952329104,6892.82497217,13128228.4851,631.49,2014-06-02
1977,2014-06-03,0.214835116204,318.0,17980.0,45.4304859035,3.77739619393,10455720138.5,124768.0,97714253.4441,8660592155.0,5.98333333333,3176090.7,-3158084.55728,3.0,69911.0,55141.0,25086.0,39890.0,51780.0,39890.0,64508.0,162366.0,12851450.0,40037490.0,13.71930957,1139172.2996,5.5822877836,9245.44271922,15062190.4919,673.9,2014-06-03
1978,2014-06-04,0.198336898303,411.0,18016.0,44.5105053059,4.46921665212,10455720138.5,102635.0,95115470.1079,8287765076.5,6.43333333333,2957055.42,-2941412.01366,0.0,66435.0,53006.0,24131.0,38837.0,49988.0,38837.0,62282.0,154092.0,12856025.0,40103925.0,12.26613461,924375.504073,5.83896768297,7907.48633768,11331619.528,644.66,2014-06-04
1979,2014-06-05,0.25803135839,369.0,18053.0,35.9212030887,3.75971703946,10455720138.5,96736.0,75364716.7521,8470908648.0,7.76666666667,2395764.64,-2379793.53226,2.0,66695.0,56088.0,22981.0,38019.0,47420.0,38019.0,61399.0,148891.0,12859650.0,40170620.0,12.24567,1002352.43025,8.88521175914,8066.4677424,7171685.02365,658.72,2014-06-05
1980,2014-06-06,0.252554229788,421.0,18090.0,37.519669591,3.63783922624,11756551916.9,102011.0,86494362.1242,8435141762.5,7.41666666667,2433488.25,-2418853.10706,2.0,64859.0,52996.0,22789.0,37767.0,45995.0,37767.0,59197.0,150478.0,12863350.0,40235479.0,11.31817452,1178339.32341,19.5382471126,7421.89294149,3423735.08983,655.75,2014-06-06
1981,2014-06-07,0.191754870945,397.0,18119.0,47.1396985869,6.26197656038,11756551916.9,61227.0,89416468.9527,8418992602.5,7.25,2508586.2,-2496729.75614,2.0,53216.0,53216.0,19739.0,34183.0,44578.0,34183.0,49794.0,127246.0,12867175.0,40288695.0,9.12080675,577982.861859,7.58317426725,5967.74385653,5282829.0175,654.3,2014-06-07
1982,2014-06-08,0.188956832886,387.0,18147.0,51.3349256233,8.16322760171,11756551916.9,46036.0,87663204.8556,8391843100.0,7.36666666667,2450216.0,-2439321.39351,2.0,47730.0,47730.0,18107.0,29639.0,35129.0,29639.0,43445.0,153084.0,12870925.0,40336425.0,8.70951916,815990.028892,18.1858929976,5678.60649232,1650470.75985,652.0,2014-06-08
1983,2014-06-09,0.243271771599,335.0,18180.0,39.6249584947,6.38312300023,11756551916.9,53422.0,79481305.7357,8380284372.25,8.93333333333,2219671.3,-2206472.91315,1.0,56017.0,56017.0,21851.0,36679.0,44289.0,36679.0,52697.0,128287.0,12874325.0,40392442.0,10.27619998,341221.73497,9.21635154841,6689.08685298,3773083.5432,650.93,2014-06-09
1984,2014-06-10,0.217348982385,289.0,18218.0,44.0507474794,2.56989752649,11756551916.9,172653.0,103442581.73,8369770837.5,6.75,2883561.93,-2867838.98591,2.0,65460.0,51054.0,22065.0,36076.0,47188.0,36076.0,59436.0,150796.0,12878750.0,40457902.0,12.193239,614894.552003,25.7424359981,7924.26409371,4358768.8156,649.89,2014-06-10
1985,2014-06-11,0.24059356402,321.0,18253.0,38.0185908361,2.48895768462,11756551916.9,147050.0,85325519.3928,8244607176.0,7.8,2342363.4,-2328951.74509,1.0,61611.0,61611.0,22518.0,37885.0,46815.0,37885.0,58166.0,141736.0,12882400.0,40519513.0,10.95603824,546126.051873,19.1382960104,7011.75491322,4917376.85601,639.99,2014-06-11
1986,2014-06-12,0.228831112769,377.0,18288.0,38.9438481399,2.65480531621,11756551916.9,146414.0,90585311.6841,7950831675.0,7.71666666667,2398279.0,-2383376.41642,3.0,61583.0,51275.0,23264.0,38691.0,47298.0,38691.0,58229.0,140825.0,12886275.0,40581096.0,12.15329591,686936.3531,17.0764348534,7498.58357647,5290172.33935,617.0,2014-06-12
1987,2014-06-13,0.221003623236,394.0,18325.0,37.6608747753,1.3888023829,11756551916.9,303283.0,98182789.4383,7502256450.0,7.35,2451384.0,-2437285.46391,2.0,65091.0,49974.0,23697.0,38294.0,47323.0,38294.0,61667.0,151052.0,12890475.0,40646187.0,12.22428882,1167896.17243,8.40562230733,7114.53609324,20999116.4711,582.0,2014-06-13
1988,2014-06-14,0.185908951543,412.0,18357.0,41.7202774715,6.31424598349,11756551916.9,69826.0,102858160.364,7194308660.0,6.96666666667,2459869.28,-2449295.61001,1.0,58961.0,39669.0,19312.0,31217.0,35679.0,31217.0,51974.0,136421.0,12894875.0,40705148.0,9.95194649,472211.46094,4.47941918311,5552.3899857,8696987.11546,557.92,2014-06-14
1989,2014-06-15,0.163619036316,323.0,18387.0,48.5538453386,8.21671886131,11756551916.9,56701.0,108702374.021,7230054767.25,6.26666666667,2611322.91,-2601044.33574,1.0,53782.0,53782.0,17949.0,30009.0,36926.0,30009.0,44881.0,156871.0,12899525.0,40758930.0,9.33855066,448374.428604,8.33635209671,5234.16425942,3812291.51055,560.49,2014-06-15
1990,2014-06-16,0.183299844488,274.0,18424.0,46.3092414342,6.08750953167,11756551916.9,83548.0,118637537.238,7678237000.0,5.8,3026170.0,-3013003.46572,2.0,65347.0,45239.0,20921.0,35610.0,43714.0,35610.0,55333.0,144825.0,12904600.0,40824277.0,11.12862904,723679.883041,5.70459400165,6621.5342788,8714228.15506,595.0,2014-06-16
1991,2014-06-17,0.20643575004,261.0,18460.0,39.6330704623,6.31547741856,11756551916.9,70636.0,104027003.095,7715093732.5,6.38333333333,2666116.65,-2652377.61739,4.0,67270.0,53894.0,23681.0,39292.0,48756.0,39292.0,61902.0,157183.0,12909050.0,40891547.0,11.98842568,460801.322288,13.7149182101,7164.88260765,3078078.83339,597.65,2014-06-17
1992,2014-06-18,0.216993982652,358.0,18496.0,38.4643718653,5.01699772889,13462580114.5,84951.0,113768842.859,7807381180.0,6.5,2576805.2,-2562154.19589,2.0,66992.0,53478.0,23381.0,39156.0,47694.0,39156.0,62754.0,153204.0,12913300.0,40958539.0,12.23255724,573046.442966,9.56338063228,7395.8041073,5370642.47576,604.6,2014-06-18
1993,2014-06-19,0.227848008768,327.0,18530.0,36.7227188703,4.76047914746,13462580114.5,79551.0,101053501.598,7806046764.0,8.11666666667,2288559.84,-2273671.25738,0.0,62320.0,62320.0,22767.0,37517.0,46892.0,37517.0,56372.0,127162.0,12917075.0,41020859.0,12.63691856,650150.795366,26.2977858202,7636.74262418,1828068.31575,604.32,2014-06-19
1994,2014-06-20,0.187374542855,342.0,18564.0,45.9334359762,6.68975110385,13462580114.5,69300.0,123807270.17,7666832261.0,5.71666666667,2750677.88,-2737474.43751,0.0,59884.0,47531.0,21513.0,35085.0,42101.0,35085.0,55889.0,142279.0,12921700.0,41080743.0,11.25311797,609970.364121,9.07346355444,6676.81248514,4531653.29796,593.33,2014-06-20
1995,2014-06-21,0.157709918956,364.0,18593.0,53.9782496961,8.20158121988,13462580114.5,57721.0,126484184.119,7639387910.75,5.88333333333,2797746.66,-2787038.06012,0.0,51831.0,51831.0,19941.0,32090.0,41540.0,32090.0,49007.0,131691.0,12926425.0,41132574.0,9.11976494,503587.727899,15.637837533,5389.68988189,2181393.92394,590.99,2014-06-21
1996,2014-06-22,0.15985681603,335.0,18623.0,57.1387638065,9.67798398537,13462580114.5,49948.0,129161098.069,7708059500.0,5.9,2881450.72,-2870467.81856,1.0,50429.0,50429.0,19323.0,31867.0,38712.0,31867.0,45909.0,166479.0,12931250.0,41183003.0,9.42521379,520673.986609,12.0516276783,5618.18143594,2470475.72685,596.08,2014-06-22
1997,2014-06-23,0.200406249565,304.0,18654.0,41.3385909476,4.82121359046,13462580114.5,82116.0,105738101.01,7651170800.0,8.25,2341748.5,-2330557.02254,0.0,56648.0,56648.0,22760.0,38611.0,45336.0,38611.0,53514.0,125908.0,12935200.0,41239651.0,9.92050289,493645.538162,16.710496508,5867.97745944,2906661.94415,591.5,2014-06-23
1998,2014-06-24,0.182659438162,300.0,18690.0,44.8516805114,2.22479924824,13462580114.5,222986.0,132507240.506,7576975431.0,6.01666666667,2904863.94,-2891605.90556,4.0,64766.0,54461.0,22669.0,37809.0,46661.0,37809.0,59866.0,149893.0,12940150.0,41304417.0,11.64240605,974332.675123,56.4521501277,6817.09443852,2312887.33764,585.54,2014-06-24
1999,2014-06-25,0.195875060174,496.0,18726.0,41.4489805521,4.41376531557,13462580114.5,105601.0,124476498.657,7339701600.0,5.75,2642787.0,-2629997.93545,0.0,63760.0,49867.0,22827.0,38611.0,47462.0,38611.0,57849.0,150209.0,12944800.0,41368177.0,11.5556694,525512.107241,10.4804099784,6552.0645498,5713137.18193,567.0,2014-06-25
